sex,targetUttCode,featuresPresent,normResponse2,obj1,trial_type,blockNr,obj2,name,normResponse1,numFeatures,certainty,uttCode,utterance,pref2,targetFeature,targetFeatureNum,response0,Answer.time_in_minutes,normResponse0,response1,response2,workerid,slide_number,pref3,item,pref1,obj3 
male,22b1-3,"['solid', 'polka-dotted', 'blue', 'red']",0.46875,211,task,2,331,,0.18749999999999997,4,,22b1,polka-dotted,circle,shape,1,0.55,12.722483333333333,0.34375,0.3,0.75,29,20,square,4840,cloud,132
male,321-2,"['solid', 'striped', 'polka-dotted', 'red']",0.19444444444444445,312,task,2,322,,0.47222222222222227,4,,321,polka-dotted,circle,shape,1,0.6,12.722483333333333,0.33333333333333337,0.85,0.35,29,21,square,6620,cloud,232
male,331-3,"['striped', 'blue']",0.19444444444444445,121,task,2,221,,0.47222222222222227,2,,331,striped,circle,shape,1,0.6,12.722483333333333,0.33333333333333337,0.85,0.35,29,22,square,190,cloud,321
,,,,,,,,,,,1,,,,,,,12.722483333333333,,,,29,,,,,
male,321-3,"['solid', 'blue', 'green']",0,111,task,0,311,,0,3,,321,solid,circle,shape,1,1,13.56,1,0,0,30,3,square,9700,cloud,213
male,22b1-2,"['solid', 'polka-dotted', 'blue', 'red', 'green']",0,131,task,0,212,,0,5,,22b1,polka-dotted,circle,shape,1,1,13.56,1,0,0,30,4,square,8670,cloud,113
male,22b2b-2,"['solid', 'polka-dotted', 'blue', 'green']",0,111,task,0,231,,0,4,,22b2b,green,circle,shape,1,1,13.56,1,0,0,30,5,square,20450,cloud,133
male,321-2,"['solid', 'striped', 'polka-dotted', 'red']",0,212,task,0,322,,0.3333333333333333,4,,321,polka-dotted,circle,shape,1,1,13.56,0.6666666666666666,0.5,0,30,6,square,6610,cloud,232
,,,,,,,,,,,0.95,,,,,,,13.56,,,,30,,,,,
male,311-3,"['square', 'blue', 'red', 'green']",0,321,task,1,312,,0.7692307692307692,4,,311,blue,striped,texture,2,0.3,13.56,0.23076923076923075,1,0,30,11,polka-dotted,26600,solid,333
male,322b-2,"['circle', 'red', 'green']",0.42857142857142855,222,task,1,223,,0.5714285714285714,3,,322b,circle,striped,texture,2,0,13.56,0,1,0.75,30,12,polka-dotted,25440,solid,233
male,22b1-3,"['cloud', 'square', 'red', 'green']",0.4736842105263158,122,task,1,332,,0.5263157894736842,4,,22b1,square,striped,texture,2,0,13.56,0,1,0.9,30,13,polka-dotted,12881,solid,313
male,321-3,"['circle', 'red', 'green']",0.42857142857142855,212,task,1,232,,0.5714285714285714,3,,321,green,striped,texture,2,0,13.56,0,1,0.75,30,14,polka-dotted,16700,solid,223
,,,,,,,,,,,1,,,,,,,13.56,,,,30,,,,,
male,321-3,"['circle', 'blue', 'red']",0.20588235294117643,211,task,2,221,,0.20588235294117643,3,,321,blue,striped,texture,2,1,13.56,0.588235294117647,0.35,0.35,30,19,polka-dotted,5670,solid,232
male,22b2b-2,"['cloud', 'circle', 'red', 'green']",0.10810810810810813,222,task,2,123,,0.35135135135135137,4,,22b2b,circle,striped,texture,2,1,13.56,0.5405405405405406,0.65,0.2,30,20,polka-dotted,25231,solid,233
male,322b-2,"['square', 'blue', 'green']",0.10810810810810813,311,task,2,313,,0.35135135135135137,3,,322b,blue,striped,texture,2,1,13.56,0.5405405405405406,0.65,0.2,30,21,polka-dotted,27920,solid,333
male,22a1-3,"['circle', 'square', 'red', 'green']",0.10810810810810813,332,task,2,213,,0.35135135135135137,4,,22a1,green,striped,texture,2,1,13.56,0.5405405405405406,0.65,0.2,30,22,polka-dotted,17281,solid,223
,,,,,,,,,,,1,,,,,,,13.56,,,,30,,,,,
female,211-3,"['solid', 'striped', 'polka-dotted', 'red', 'green']",0.5599999999999999,332,task,0,213,,0.27999999999999997,5,,211,polka-dotted,circle,shape,1,0.2,15.48825,0.16,0.35,0.7,31,3,square,15180,cloud,123
female,322b-2,"['striped', 'red', 'green']",0.22580645161290316,122,task,0,222,,0.3548387096774193,3,,322b,red,circle,shape,1,0.65,15.48825,0.4193548387096774,0.55,0.35,31,4,square,14200,cloud,123
female,311-3,"['polka-dotted', 'blue', 'red', 'green']",0.46153846153846156,331,task,0,132,,0.3461538461538462,4,,311,green,circle,shape,1,0.25,15.48825,0.19230769230769235,0.45,0.6,31,5,square,24130,cloud,233
female,211-3,"['solid', 'striped', 'polka-dotted', 'blue', 'green']",0.33333333333333337,211,task,0,121,,0.16666666666666669,5,,211,polka-dotted,circle,shape,1,0.45,15.48825,0.5000000000000001,0.15,0.3,31,6,square,26040,cloud,333
,,,,,,,,,,,0.7,,,,,,,15.48825,,,,31,,,,,
female,22b2b-2,"['circle', 'square', 'solid', 'polka-dotted']",0.43749999999999994,212,task,1,313,,0.25,4,,22b2b,polka-dotted,red,color,3,0.25,15.48825,0.3125,0.2,0.35,31,11,green,25002,blue,233
female,22b1-3,"['cloud', 'circle', 'solid', 'striped']",0.358974358974359,221,task,1,122,,0.3076923076923077,4,,22b1,circle,red,color,3,0.65,15.48825,0.33333333333333337,0.6,0.7,31,12,green,10392,blue,213
female,22a2b-2b,"['cloud', 'square', 'solid', 'striped']",0.3157894736842105,311,task,1,121,,0.2105263157894737,4,,22a2b,solid,red,color,3,0.45,15.48825,0.4736842105263158,0.2,0.3,31,13,green,13352,blue,123
female,321-3,"['cloud', 'solid', 'striped']",0.3333333333333333,121,task,1,122,,0.26666666666666666,3,,321,solid,red,color,3,0.6,15.48825,0.39999999999999997,0.4,0.5,31,14,green,8851,blue,113
,,,,,,,,,,,0.6,,,,,,,15.48825,,,,31,,,,,
female,22b2b-2,"['striped', 'polka-dotted', 'blue', 'red']",0.2692307692307693,321,task,2,222,,0.19230769230769235,4,,22b2b,blue,circle,shape,1,0.7,15.48825,0.5384615384615385,0.25,0.35,31,19,square,7630,cloud,332
female,322b-2,"['solid', 'red', 'green']",0.4230769230769231,112,task,2,212,,0.34615384615384615,3,,322b,green,circle,shape,1,0.3,15.48825,0.23076923076923075,0.45,0.55,31,20,square,8700,cloud,113
female,321-2,"['striped', 'blue', 'red', 'green']",0.2727272727272727,121,task,2,222,,0.2727272727272727,4,,321,red,circle,shape,1,0.5,15.48825,0.45454545454545453,0.3,0.3,31,21,square,16210,cloud,223
female,211-3,"['solid', 'striped', 'polka-dotted', 'blue', 'red']",0.43333333333333335,111,task,2,321,,0.3666666666666667,5,,211,striped,circle,shape,1,0.3,15.48825,0.19999999999999998,0.55,0.65,31,22,square,5700,cloud,232
,,,,,,,,,,,0.65,,,,,,,15.48825,,,,31,,,,,
female,211-3,"['striped', 'polka-dotted', 'blue', 'red', 'green']",0.13636363636363638,221,task,0,132,,0.18181818181818185,5,,211,polka-dotted,circle,shape,1,0.75,5.572016666666666,0.6818181818181819,0.2,0.15,32,3,square,18800,cloud,323
female,22a2b-2b,"['solid', 'striped', 'red', 'green']",0.10526315789473685,112,task,0,123,,0.10526315789473685,4,,22a2b,green,circle,shape,1,0.75,5.572016666666666,0.7894736842105263,0.1,0.1,32,4,square,19900,cloud,323
female,22b1-2,"['striped', 'polka-dotted', 'blue', 'red', 'green']",0.8181818181818181,221,task,0,232,,0.09090909090909091,5,,22b1,green,circle,shape,1,0.1,5.572016666666666,0.09090909090909091,0.1,0.9,32,5,square,27240,cloud,333
female,322b-2,"['solid', 'red', 'green']",0.09090909090909091,312,task,0,113,,0.09090909090909091,3,,322b,green,circle,shape,1,0.9,5.572016666666666,0.8181818181818181,0.1,0.1,32,6,square,13040,cloud,313
,,,,,,,,,,,0.4,,,,,,,5.572016666666666,,,,32,,,,,
female,331-3,"['square', 'solid']",0.9,311,task,1,312,,0.05,2,,331,square,red,color,3,0.05,5.572016666666666,0.05,0.05,0.9,32,11,green,11970,blue,313
female,322b-2,"['cloud', 'square', 'solid']",0.9,312,task,1,113,,0.05,3,,322b,square,red,color,3,0.05,5.572016666666666,0.05,0.05,0.9,32,12,green,13041,blue,313
female,322b-2,"['cloud', 'solid', 'striped']",0.05,121,task,1,112,,0.9,3,,322b,solid,red,color,3,0.05,5.572016666666666,0.05,0.9,0.05,32,13,green,2591,blue,122
female,22a1-3,"['cloud', 'square', 'solid', 'polka-dotted']",0.8571428571428571,311,task,1,132,,0.09523809523809523,4,,22a1,square,red,color,3,0.05,5.572016666666666,0.047619047619047616,0.1,0.9,32,14,green,12472,blue,313
,,,,,,,,,,,0.3,,,,,,,5.572016666666666,,,,32,,,,,
female,22a2b-2a,"['striped', 'polka-dotted', 'blue', 'green']",0.9473684210526315,121,task,2,131,,0,4,,22a2b,striped,circle,shape,1,0.05,5.572016666666666,0.05263157894736842,0,0.9,32,19,square,17890,cloud,323
female,22b2b-2,"['striped', 'polka-dotted', 'red', 'green']",0.05,132,task,2,123,,0,4,,22b2b,striped,circle,shape,1,0.95,5.572016666666666,0.95,0,0.05,32,20,square,25250,cloud,233
female,322b-2,"['solid', 'striped', 'red']",0.05,212,task,2,122,,0,3,,322b,red,circle,shape,1,0.95,5.572016666666666,0.95,0,0.05,32,21,square,3620,cloud,222
female,22a2b-2b,"['striped', 'polka-dotted', 'blue', 'green']",0.05,131,task,2,231,,0,4,,22a2b,polka-dotted,circle,shape,1,0.95,5.572016666666666,0.95,0,0.05,32,22,square,15670,cloud,223
,,,,,,,,,,,0.95,,,,,,,5.572016666666666,,,,32,,,,,
female,22b1-3,"['cloud', 'square', 'solid', 'striped']",0.3333333333333333,111,task,0,122,,0.3333333333333333,4,,22b1,solid,red,color,3,0.45,10.105966666666667,0.3333333333333333,0.45,0.45,33,3,green,18372,blue,323
female,331-3,"['square', 'solid']",0.2,311,task,0,312,,0.6,2,,331,square,red,color,3,0.25,10.105966666666667,0.2,0.75,0.25,33,4,green,11970,blue,313
female,321-3,"['square', 'striped', 'polka-dotted']",0,331,task,0,322,,1,3,,321,square,red,color,3,0,10.105966666666667,0,1,0,33,5,green,26991,blue,333
female,321-3,"['cloud', 'solid', 'polka-dotted']",0,111,task,0,132,,1,3,,321,cloud,red,color,3,0,10.105966666666667,0,1,0,33,6,green,21291,blue,133
,,,,,,,,,,,1,,,,,,,10.105966666666667,,,,33,,,,,
female,311-3,"['cloud', 'circle', 'square', 'solid']",0.42857142857142855,311,task,1,212,,0.2857142857142857,4,,311,solid,red,color,3,0.5,10.105966666666667,0.2857142857142857,0.5,0.75,33,11,green,8631,blue,113
female,22a2b-2b,"['circle', 'square', 'solid', 'striped']",0.42857142857142855,311,task,1,221,,0.2857142857142857,4,,22a2b,square,red,color,3,0.5,10.105966666666667,0.2857142857142857,0.5,0.75,33,12,green,11482,blue,313
female,321-2,"['cloud', 'circle', 'square', 'polka-dotted']",0.42857142857142855,132,task,1,233,,0.2857142857142857,4,,321,polka-dotted,red,color,3,0.5,10.105966666666667,0.2857142857142857,0.5,0.75,33,13,green,29151,blue,333
female,331-3,"['cloud', 'striped']",0.5,121,task,1,122,,0.25,2,,331,cloud,red,color,3,0.5,10.105966666666667,0.25,0.5,1,33,14,green,13990,blue,123
,,,,,,,,,,,1,,,,,,,10.105966666666667,,,,33,,,,,
female,322b-2,"['cloud', 'circle', 'solid']",0.2857142857142857,111,task,2,211,,0.2857142857142857,3,,322b,circle,red,color,3,0.75,10.105966666666667,0.42857142857142855,0.5,0.5,33,19,green,9691,blue,213
female,311-3,"['cloud', 'circle', 'square', 'solid']",0.2777777777777778,311,task,2,212,,0.2777777777777778,4,,311,solid,red,color,3,0.8,10.105966666666667,0.4444444444444445,0.5,0.5,33,20,green,8631,blue,113
female,22b2b-2,"['circle', 'square', 'solid', 'striped']",0.2777777777777778,311,task,2,212,,0.2777777777777778,4,,22b2b,solid,red,color,3,0.8,10.105966666666667,0.4444444444444445,0.5,0.5,33,21,green,4112,blue,322
female,321-2,"['cloud', 'circle', 'square', 'polka-dotted']",0.3548387096774194,132,task,2,233,,0,4,,321,polka-dotted,red,color,3,1,10.105966666666667,0.6451612903225806,0,0.55,33,22,green,29151,blue,333
,,,,,,,,,,,1,,,,,,,10.105966666666667,,,,33,,,,,
female,22b1-3,"['striped', 'polka-dotted', 'red', 'green']",0.44827586206896547,322,task,0,223,,0.2068965517241379,4,,22b1,striped,circle,shape,1,0.5,6.1336,0.3448275862068965,0.3,0.65,34,3,square,22690,cloud,133
female,311-3,"['solid', 'striped', 'polka-dotted', 'red']",0.3448275862068966,312,task,0,122,,0.13793103448275862,4,,311,red,circle,shape,1,0.75,6.1336,0.5172413793103449,0.2,0.5,34,4,square,6370,cloud,232
female,22a2b-2b,"['solid', 'striped', 'blue', 'green']",0.37499999999999994,321,task,0,213,,0.125,4,,22a2b,green,circle,shape,1,0.8,6.1336,0.5,0.2,0.6,34,5,square,13160,cloud,313
female,322b-2,"['striped', 'red', 'green']",0.38709677419354843,122,task,0,222,,0.06451612903225808,3,,322b,striped,circle,shape,1,0.85,6.1336,0.5483870967741936,0.1,0.6,34,6,square,14200,cloud,123
,,,,,,,,,,,1,,,,,,,6.1336,,,,34,,,,,
female,22b2b-2,"['solid', 'polka-dotted', 'blue', 'green']",0.1935483870967742,231,task,1,213,,0.48387096774193544,4,,22b2b,polka-dotted,circle,shape,1,0.5,6.1336,0.3225806451612903,0.75,0.3,34,11,square,27780,cloud,333
female,22a2b-2a,"['solid', 'striped', 'red', 'green']",0.09090909090909091,312,task,1,322,,0.6060606060606061,4,,22a2b,solid,circle,shape,1,0.5,6.1336,0.30303030303030304,1,0.15,34,12,square,10710,cloud,213
female,22a1-3,"['striped', 'polka-dotted', 'blue', 'green']",0.3243243243243243,231,task,1,123,,0.5405405405405405,4,,22a1,green,circle,shape,1,0.25,6.1336,0.13513513513513511,1,0.6,34,13,square,19880,cloud,323
female,22a1-3,"['solid', 'striped', 'blue', 'green']",0.3243243243243243,211,task,1,311,,0.5405405405405405,4,,22a1,blue,circle,shape,1,0.25,6.1336,0.13513513513513511,1,0.6,34,14,square,13320,cloud,123
,,,,,,,,,,,0.8,,,,,,,6.1336,,,,34,,,,,
female,321-2,"['striped', 'blue', 'red', 'green']",0.5,121,task,2,122,,0.3125,4,,321,striped,circle,shape,1,0.3,6.1336,0.18749999999999997,0.5,0.8,34,19,square,18400,cloud,323
female,321-3,"['solid', 'blue', 'green']",0.48648648648648646,111,task,2,211,,0.35135135135135137,3,,321,blue,circle,shape,1,0.3,6.1336,0.16216216216216214,0.65,0.9,34,20,square,11400,cloud,313
female,331-3,"['polka-dotted', 'blue']",0.5714285714285714,131,task,2,231,,0.42857142857142855,2,,331,polka-dotted,circle,shape,1,0,6.1336,0,0.75,1,34,21,square,830,cloud,331
female,321-2,"['solid', 'striped', 'polka-dotted', 'red']",0.5714285714285714,312,task,2,322,,0.42857142857142855,4,,321,red,circle,shape,1,0,6.1336,0,0.75,1,34,22,square,6620,cloud,232
,,,,,,,,,,,1,,,,,,,6.1336,,,,34,,,,,
female,22b1-3,"['cloud', 'circle', 'blue', 'red']",0.41666666666666663,231,task,0,112,,0.1388888888888889,4,,22b1,circle,striped,texture,2,0.8,4.37725,0.4444444444444445,0.25,0.75,35,3,polka-dotted,3291,solid,222
female,22a1-3,"['circle', 'square', 'red', 'green']",0.43589743589743585,312,task,0,223,,0.1282051282051282,4,,22a1,circle,striped,texture,2,0.85,4.37725,0.43589743589743585,0.25,0.85,35,4,polka-dotted,25421,solid,233
female,322b-2,"['square', 'blue', 'green']",0.5405405405405405,311,task,0,313,,0,3,,322b,square,striped,texture,2,0.85,4.37725,0.45945945945945943,0,1,35,5,polka-dotted,27920,solid,333
female,22a2b-2b,"['circle', 'square', 'red', 'green']",0.30434782608695654,222,task,0,232,,0.2173913043478261,4,,22a2b,green,striped,texture,2,0.55,4.37725,0.47826086956521746,0.25,0.35,35,6,polka-dotted,19041,solid,323
,,,,,,,,,,,0.75,,,,,,,4.37725,,,,35,,,,,
female,311-3,"['solid', 'striped', 'polka-dotted', 'green']",0.27027027027027023,113,task,1,323,,0.27027027027027023,4,,311,solid,circle,shape,1,0.85,4.37725,0.45945945945945943,0.5,0.5,35,11,square,25710,cloud,233
female,331-3,"['polka-dotted', 'blue']",0.16666666666666666,131,task,1,231,,0.16666666666666666,2,,331,polka-dotted,circle,shape,1,1,4.37725,0.6666666666666666,0.25,0.25,35,12,square,830,cloud,331
female,22a1-3,"['striped', 'polka-dotted', 'red', 'green']",0.16666666666666666,332,task,1,123,,0.16666666666666666,4,,22a1,green,circle,shape,1,1,4.37725,0.6666666666666666,0.25,0.25,35,13,square,17670,cloud,223
female,22b2b-2,"['striped', 'polka-dotted', 'blue', 'red']",0.15151515151515152,121,task,1,331,,0.24242424242424246,4,,22b2b,polka-dotted,circle,shape,1,1,4.37725,0.6060606060606061,0.4,0.25,35,14,square,4860,cloud,132
,,,,,,,,,,,1,,,,,,,4.37725,,,,35,,,,,
female,311-3,"['solid', 'striped', 'polka-dotted', 'green']",0.48717948717948717,113,task,2,323,,0.25641025641025644,4,,311,striped,circle,shape,1,0.5,4.37725,0.25641025641025644,0.5,0.95,35,19,square,25710,cloud,233
female,22a1-3,"['striped', 'polka-dotted', 'red', 'green']",0.5588235294117647,122,task,2,322,,0.14705882352941177,4,,22a1,red,circle,shape,1,0.5,4.37725,0.29411764705882354,0.25,0.95,35,20,square,24030,cloud,233
female,22a2b-2a,"['striped', 'polka-dotted', 'blue', 'green']",0.5588235294117647,221,task,2,231,,0.14705882352941177,4,,22a2b,polka-dotted,circle,shape,1,0.5,4.37725,0.29411764705882354,0.25,0.95,35,21,square,26250,cloud,333
female,331-3,"['polka-dotted', 'blue']",0.5588235294117647,131,task,2,231,,0.14705882352941177,2,,331,blue,circle,shape,1,0.5,4.37725,0.29411764705882354,0.25,0.95,35,22,square,830,cloud,331
,,,,,,,,,,,0.95,,,,,,,4.37725,,,,35,,,,,
male,321-3,"['square', 'striped', 'polka-dotted']",0.6129032258064516,321,task,0,322,,0.19354838709677422,3,,321,polka-dotted,red,color,3,0.3,8.133316666666667,0.19354838709677422,0.3,0.95,36,3,green,26961,blue,333
male,321-2,"['circle', 'solid', 'striped', 'polka-dotted']",0.6153846153846154,212,task,0,222,,0.3846153846153846,4,,321,striped,red,color,3,0,8.133316666666667,0,0.5,0.8,36,4,green,23881,blue,233
male,22b2b-2,"['cloud', 'circle', 'striped', 'polka-dotted']",0.6666666666666666,222,task,0,123,,0.3333333333333333,4,,22b2b,polka-dotted,red,color,3,0,8.133316666666667,0,0.45,0.9,36,5,green,25232,blue,233
male,22b2b-2,"['cloud', 'square', 'striped', 'polka-dotted']",0.5517241379310345,121,task,0,331,,0.31034482758620685,4,,22b2b,striped,red,color,3,0.2,8.133316666666667,0.13793103448275862,0.45,0.8,36,6,green,3952,blue,322
,,,,,,,,,,,0.35,,,,,,,8.133316666666667,,,,36,,,,,
male,22a2b-2b,"['striped', 'polka-dotted', 'blue', 'green']",0.21874999999999997,131,task,1,231,,0.46875,4,,22a2b,striped,circle,shape,1,0.5,8.133316666666667,0.3125,0.75,0.35,36,11,square,15670,cloud,223
male,311-3,"['solid', 'blue', 'red', 'green']",0.2333333333333333,111,task,1,212,,0.3333333333333333,4,,311,solid,circle,shape,1,0.65,8.133316666666667,0.43333333333333335,0.5,0.35,36,12,square,11850,cloud,313
male,322b-2,"['polka-dotted', 'red', 'green']",0.20588235294117643,332,task,1,133,,0.20588235294117643,3,,322b,polka-dotted,circle,shape,1,1,8.133316666666667,0.588235294117647,0.35,0.35,36,13,square,28930,cloud,333
male,22b1-3,"['striped', 'polka-dotted', 'blue', 'green']",0.20588235294117643,221,task,1,131,,0.20588235294117643,4,,22b1,polka-dotted,circle,shape,1,1,8.133316666666667,0.588235294117647,0.35,0.35,36,14,square,26190,cloud,333
,,,,,,,,,,,0.75,,,,,,,8.133316666666667,,,,36,,,,,
male,22a2b-2a,"['cloud', 'square', 'red', 'green']",0.11111111111111112,112,task,2,113,,0.38888888888888884,4,,22a2b,cloud,striped,texture,2,0.45,8.133316666666667,0.5,0.35,0.1,36,19,polka-dotted,19331,solid,323
male,22a2b-2b,"['cloud', 'square', 'red', 'green']",0.1,332,task,2,113,,0.1,4,,22a2b,cloud,striped,texture,2,0.8,8.133316666666667,0.8,0.1,0.1,36,20,polka-dotted,21941,solid,133
male,22b1-2,"['cloud', 'circle', 'blue', 'red', 'green']",0.06060606060606061,231,task,2,132,,0.45454545454545453,5,,22b1,cloud,striped,texture,2,0.8,8.133316666666667,0.48484848484848486,0.75,0.1,36,21,polka-dotted,14421,solid,123
male,22a1-3,"['circle', 'square', 'blue', 'red']",0,321,task,2,331,,0.47058823529411764,4,,22a1,blue,striped,texture,2,0.9,8.133316666666667,0.5294117647058824,0.8,0,36,22,polka-dotted,1531,solid,212
,,,,,,,,,,,0.65,,,,,,,8.133316666666667,,,,36,,,,,
male,22a1-3,"['cloud', 'square', 'solid', 'polka-dotted']",0.5000000000000001,131,task,0,132,,0.16666666666666669,4,,22a1,polka-dotted,red,color,3,0.6,3.5391833333333333,0.33333333333333337,0.3,0.9,37,3,green,12512,blue,313
male,22a2b-2a,"['cloud', 'square', 'solid', 'striped']",0.5294117647058824,122,task,0,322,,0.11764705882352941,4,,22a2b,striped,red,color,3,0.6,3.5391833333333333,0.3529411764705882,0.2,0.9,37,4,green,9192,blue,113
male,211-3,"['cloud', 'circle', 'solid', 'striped', 'polka-dotted']",0.4736842105263158,231,task,0,122,,0.2105263157894737,5,,211,polka-dotted,red,color,3,0.6,3.5391833333333333,0.3157894736842105,0.4,0.9,37,5,green,10422,blue,213
male,22b1-2,"['cloud', 'circle', 'square', 'solid', 'polka-dotted']",0.4736842105263158,211,task,0,131,,0.2105263157894737,5,,22b1,square,red,color,3,0.6,3.5391833333333333,0.3157894736842105,0.4,0.9,37,6,green,1812,blue,312
,,,,,,,,,,,0.75,,,,,,,3.5391833333333333,,,,37,,,,,
male,311-3,"['cloud', 'circle', 'square', 'polka-dotted']",0.375,131,task,1,332,,0.25,4,,311,square,red,color,3,0.75,3.5391833333333333,0.375,0.5,0.75,37,11,green,24421,blue,233
male,211-3,"['cloud', 'circle', 'square', 'solid', 'striped']",0.375,321,task,1,212,,0.25,5,,211,circle,red,color,3,0.75,3.5391833333333333,0.375,0.5,0.75,37,12,green,8662,blue,113
male,322b-2,"['cloud', 'circle', 'solid']",0.375,112,task,1,212,,0.25,3,,322b,circle,red,color,3,0.75,3.5391833333333333,0.375,0.5,0.75,37,13,green,8701,blue,113
male,322b-2,"['cloud', 'circle', 'solid']",0.42857142857142855,111,task,1,211,,0.1142857142857143,3,,322b,circle,red,color,3,0.8,3.5391833333333333,0.4571428571428572,0.2,0.75,37,14,green,9691,blue,213
,,,,,,,,,,,0.8,,,,,,,3.5391833333333333,,,,37,,,,,
male,321-3,"['cloud', 'solid', 'polka-dotted']",0.17241379310344826,111,task,2,132,,0.27586206896551724,3,,321,cloud,red,color,3,0.8,3.5391833333333333,0.5517241379310345,0.4,0.25,37,19,green,21291,blue,133
