"","pref1","order0","simPreference0","slide_number","simulatedAnswer","numFeatures","normResponse0","simRank1","targetFeature","Answer.time_in_minutes","simPreference2","trial_type","obj1","obj2","pref0","name","guessRank0","certainty","order2","evalNum","simRank0","targetFeatureNum","normResponse2","sex","order1","guessRank2","normResponse1","blockNr","obj3","workerid","simRank2","simPreference1","utterance","uttCode","response1","pref2","featuresPresent","response0","targetUttCode","guessRank1","response2","item","trialNum"
"615","striped",222,0,21,222,4,0.117647058823529,"polka-dotted","texture",11.0327166666667,0.5,"task",221,222,"solid","task","striped",0.95,332,3,"striped",2,0.441176470588235,"female",221,"solid",0.441176470588235,2,332,25,"solid",1,"red","22a2b",0.75,"polka-dotted","['circle', 'square', 'blue', 'red']",0.2,"22a2b-2a","polka-dotted",0.75,7621,2
"616","striped",211,0,22,321,4,0.0476190476190476,"polka-dotted","texture",11.0327166666667,0.5,"task",211,321,"solid","task","striped",0.95,321,3,"striped",2,0.476190476190476,"female",131,"solid",0.476190476190476,2,131,25,"solid",1,"blue","311",1,"polka-dotted","['cloud', 'circle', 'square', 'blue']",0.1,"311-3","polka-dotted",1,311,3
"617",NA,NA,NA,NA,NA,NA,NA,"polka-dotted",NA,11.0327166666667,NA,NA,NA,NA,NA,NA,"striped",0.95,NA,3,"striped",NA,NA,NA,NA,"solid",NA,NA,NA,25,"solid",NA,NA,NA,NA,NA,NA,NA,NA,"polka-dotted",NA,NA,NA
"618",NA,NA,NA,NA,NA,NA,NA,"polka-dotted",NA,11.0327166666667,NA,NA,NA,NA,NA,NA,"striped",1,NA,3,"striped",NA,NA,NA,NA,"solid",NA,NA,NA,25,"solid",NA,NA,NA,NA,NA,NA,NA,NA,"polka-dotted",NA,NA,NA
"619","circle",133,0,27,233,3,0.111111111111111,"square","shape",11.0327166666667,0.5,"task",123,133,"cloud","task","square",1,233,2,"circle",1,0.444444444444444,"female",123,"cloud",0.444444444444444,3,233,25,"cloud",1,"green","322b",1,"square","['striped', 'polka-dotted', 'green']",0.25,"322b-2","circle",1,25970,0
"620","circle",221,0,28,333,4,0.0952380952380952,"square","shape",11.0327166666667,0.5,"task",221,131,"cloud","task","square",1,131,2,"circle",1,0.809523809523809,"female",333,"cloud",0.0952380952380952,3,333,25,"cloud",1,"green","22b1",0.1,"square","['striped', 'polka-dotted', 'blue', 'green']",0.1,"22b1-3","circle",0.85,26190,1
"621","circle",232,0,29,323,4,0.0952380952380952,"square","shape",11.0327166666667,0.5,"task",232,323,"cloud","task","square",1,133,2,"circle",1,0.809523809523809,"female",323,"cloud",0.0952380952380952,3,133,25,"cloud",1,"green","22b1",0.1,"square","['striped', 'polka-dotted', 'red', 'green']",0.1,"22b1-3","circle",0.85,22930,2
"622","circle",331,0,30,211,4,0.0833333333333333,"square","shape",11.0327166666667,0.5,"task",211,331,"cloud","task","square",1,132,2,"circle",1,0.833333333333333,"female",211,"cloud",0.0833333333333333,3,132,25,"cloud",1,"blue","22b1",0.1,"square","['solid', 'polka-dotted', 'blue', 'red']",0.1,"22b1-3","circle",1,4840,3
"623",NA,NA,NA,NA,NA,NA,NA,"square",NA,11.0327166666667,NA,NA,NA,NA,NA,NA,"square",1,NA,2,"circle",NA,NA,NA,NA,"cloud",NA,NA,NA,25,"cloud",NA,NA,NA,NA,NA,NA,NA,NA,"circle",NA,NA,NA
"624",NA,NA,NA,NA,NA,NA,NA,"square",NA,11.0327166666667,NA,NA,NA,NA,NA,NA,"square",0.45,NA,2,"circle",NA,NA,NA,NA,"cloud",NA,NA,NA,25,"cloud",NA,NA,NA,NA,NA,NA,NA,NA,"circle",NA,NA,NA
"625","red",322,0,3,213,4,0.25,"green","color",12.6059833333333,0.5,"task",321,322,"blue","task","blue",0.45,321,0,"red",3,0.5,"male",213,"red",0.25,0,213,26,"blue",1,"solid","22a1",0.5,"green","['circle', 'square', 'solid', 'striped']",0.5,"22a1-3","green",1,10652,0
"626","red",222,0,4,222,5,0.15,"green","color",12.6059833333333,0.5,"task",321,222,"blue","task","blue",0.45,133,0,"red",3,0.5,"male",321,"red",0.35,0,133,26,"blue",1,"striped","211",0.7,"green","['cloud', 'circle', 'square', 'striped', 'polka-dotted']",0.3,"211-3","green",1,21072,1
"627","red",331,0,5,331,4,0.333333333333333,"green","color",12.6059833333333,0.5,"task",331,133,"blue","task","blue",0.45,133,0,"red",3,0.333333333333333,"male",233,"red",0.333333333333333,0,233,26,"blue",1,"square","321",0.7,"green","['cloud', 'circle', 'square', 'polka-dotted']",0.7,"321-2","green",0.7,25841,2
"628","red",123,0,6,231,4,0.391304347826087,"green","color",12.6059833333333,0.5,"task",231,122,"blue","task","blue",0.45,231,0,"red",3,0.304347826086957,"male",122,"red",0.304347826086957,0,123,26,"blue",1,"polka-dotted","22a1",0.7,"green","['cloud', 'circle', 'striped', 'polka-dotted']",0.9,"22a1-3","green",0.7,14032,3
"629",NA,NA,NA,NA,NA,NA,NA,"green",NA,12.6059833333333,NA,NA,NA,NA,NA,NA,"blue",0.45,NA,0,"red",NA,NA,NA,NA,"red",NA,NA,NA,26,"blue",NA,NA,NA,NA,NA,NA,NA,NA,"green",NA,NA,NA
"630",NA,NA,NA,NA,NA,NA,NA,"green",NA,12.6059833333333,NA,NA,NA,NA,NA,NA,"blue",0.75,NA,0,"red",NA,NA,NA,NA,"red",NA,NA,NA,26,"blue",NA,NA,NA,NA,NA,NA,NA,NA,"green",NA,NA,NA
"631","striped",211,0.5,11,233,4,0.206896551724138,"solid","texture",12.6059833333333,1,"task",211,222,"solid","task","polka-dotted",0.75,222,2,"polka-dotted",2,0.586206896551724,"male",233,"solid",0.206896551724138,1,233,26,"striped",0,"circle","311",0.3,"polka-dotted","['circle', 'blue', 'red', 'green']",0.3,"311-3","striped",0.85,23790,0
"632","striped",132,0.5,12,132,4,0.1875,"solid","texture",12.6059833333333,1,"task",212,322,"solid","task","polka-dotted",0.75,212,2,"polka-dotted",2,0.625,"male",322,"solid",0.1875,1,132,26,"striped",0,"red","311",0.3,"polka-dotted","['cloud', 'circle', 'square', 'red']",0.3,"311-3","striped",1,5561,1
"633","striped",213,0.5,13,233,2,0.1875,"solid","texture",12.6059833333333,1,"task",213,223,"solid","task","polka-dotted",0.75,223,2,"polka-dotted",2,0.625,"male",233,"solid",0.1875,1,233,26,"striped",0,"green","331",0.3,"polka-dotted","['circle', 'green']",0.3,"331-3","striped",1,25500,2
"634","striped",323,0.5,14,233,4,0.1875,"solid","texture",12.6059833333333,1,"task",113,323,"solid","task","polka-dotted",0.75,233,2,"polka-dotted",2,0.625,"male",113,"solid",0.1875,1,233,26,"striped",0,"green","311",0.3,"polka-dotted","['cloud', 'circle', 'square', 'green']",0.3,"311-3","striped",1,25711,3
"635",NA,NA,NA,NA,NA,NA,NA,"solid",NA,12.6059833333333,NA,NA,NA,NA,NA,NA,"polka-dotted",0.75,NA,2,"polka-dotted",NA,NA,NA,NA,"solid",NA,NA,NA,26,"striped",NA,NA,NA,NA,NA,NA,NA,NA,"striped",NA,NA,NA
"636",NA,NA,NA,NA,NA,NA,NA,"solid",NA,12.6059833333333,NA,NA,NA,NA,NA,NA,"polka-dotted",0.8,NA,2,"polka-dotted",NA,NA,NA,NA,"solid",NA,NA,NA,26,"striped",NA,NA,NA,NA,NA,NA,NA,NA,"striped",NA,NA,NA
"637","striped",122,1,19,311,4,0.529411764705882,"polka-dotted","texture",12.6059833333333,0.5,"task",311,321,"solid","task","solid",0.8,321,3,"solid",2,0.294117647058824,"male",311,"striped",0.176470588235294,2,122,26,"striped",0,"square","22a2b",0.3,"polka-dotted","['cloud', 'square', 'blue', 'red']",0.9,"22a2b-2b","polka-dotted",0.5,2321,0
"638","striped",113,1,20,131,4,0.473684210526316,"polka-dotted","texture",12.6059833333333,0.5,"task",321,131,"solid","task","solid",0.8,321,3,"solid",2,0.368421052631579,"male",131,"striped",0.157894736842105,2,113,26,"striped",0,"blue","22b1",0.3,"polka-dotted","['cloud', 'square', 'blue', 'green']",0.9,"22b1-3","polka-dotted",0.7,8361,1
"639","striped",223,1,21,213,4,0.473684210526316,"polka-dotted","texture",12.6059833333333,0.5,"task",332,213,"solid","task","solid",0.8,213,3,"solid",2,0.368421052631579,"male",332,"striped",0.157894736842105,2,223,26,"striped",0,"green","22a1",0.3,"polka-dotted","['circle', 'square', 'red', 'green']",0.9,"22a1-3","polka-dotted",0.7,17281,2
"640","striped",123,1,22,233,5,0.526315789473684,"polka-dotted","texture",12.6059833333333,0.5,"task",321,123,"solid","task","solid",0.8,233,3,"solid",2,0.447368421052632,"male",321,"striped",0.0263157894736842,2,233,26,"striped",0,"green","22b1",0.05,"polka-dotted","['cloud', 'circle', 'square', 'blue', 'green']",1,"22b1-2","polka-dotted",0.85,25151,3
"641",NA,NA,NA,NA,NA,NA,NA,"polka-dotted",NA,12.6059833333333,NA,NA,NA,NA,NA,NA,"solid",0.8,NA,3,"solid",NA,NA,NA,NA,"striped",NA,NA,NA,26,"striped",NA,NA,NA,NA,NA,NA,NA,NA,"polka-dotted",NA,NA,NA
"642",NA,NA,NA,NA,NA,NA,NA,"polka-dotted",NA,12.6059833333333,NA,NA,NA,NA,NA,NA,"solid",0.7,NA,3,"solid",NA,NA,NA,NA,"striped",NA,NA,NA,26,"striped",NA,NA,NA,NA,NA,NA,NA,NA,"polka-dotted",NA,NA,NA
"643","striped",112,0.5,27,333,4,0.111111111111111,"solid","texture",12.6059833333333,1,"task",112,313,"solid","task","polka-dotted",0.7,313,2,"polka-dotted",2,0.518518518518518,"male",333,"solid",0.37037037037037,3,333,26,"striped",0,"green","22a2b",0.5,"polka-dotted","['cloud', 'square', 'red', 'green']",0.15,"22a2b-2b","striped",0.7,27991,0
"644","striped",231,0.5,28,333,4,0.0384615384615385,"solid","texture",12.6059833333333,1,"task",231,213,"solid","task","polka-dotted",0.7,213,2,"polka-dotted",2,0.576923076923077,"male",333,"solid",0.384615384615385,3,333,26,"striped",0,"green","22b2b",0.5,"polka-dotted","['circle', 'square', 'blue', 'green']",0.05,"22b2b-2","striped",0.75,27781,1
"645","striped",222,0.5,29,231,4,0.0416666666666667,"solid","texture",12.6059833333333,1,"task",311,231,"solid","task","polka-dotted",0.7,311,2,"polka-dotted",2,0.75,"male",231,"solid",0.208333333333333,3,222,26,"striped",0,"blue","22b1",0.25,"polka-dotted","['circle', 'square', 'blue', 'red']",0.05,"22b1-3","striped",0.9,3091,2
"646","striped",332,0.5,30,133,4,0.0416666666666667,"solid","texture",12.6059833333333,1,"task",332,113,"solid","task","polka-dotted",0.7,133,2,"polka-dotted",2,0.75,"male",113,"solid",0.208333333333333,3,133,26,"striped",0,"green","22a2b",0.25,"polka-dotted","['cloud', 'square', 'red', 'green']",0.05,"22a2b-2b","striped",0.9,21941,3
"647",NA,NA,NA,NA,NA,NA,NA,"solid",NA,12.6059833333333,NA,NA,NA,NA,NA,NA,"polka-dotted",0.7,NA,2,"polka-dotted",NA,NA,NA,NA,"solid",NA,NA,NA,26,"striped",NA,NA,NA,NA,NA,NA,NA,NA,"striped",NA,NA,NA
"648",NA,NA,NA,NA,NA,NA,NA,"solid",NA,12.6059833333333,NA,NA,NA,NA,NA,NA,"polka-dotted",1,NA,2,"polka-dotted",NA,NA,NA,NA,"solid",NA,NA,NA,26,"striped",NA,NA,NA,NA,NA,NA,NA,NA,"striped",NA,NA,NA
"649","circle",211,0,3,211,2,0,"square","shape",6.6877,0.5,"task",111,211,"cloud","task","circle",1,111,3,"circle",1,0,"female",311,"cloud",1,0,311,27,"cloud",1,"solid","331",1,"square","['solid', 'blue']",0,"331-3","square",0,0,0
"650","circle",333,0,4,223,3,0,"square","shape",6.6877,0.5,"task",223,233,"cloud","task","circle",1,223,3,"circle",1,0,"female",233,"cloud",1,0,333,27,"cloud",1,"striped","322b",1,"square","['striped', 'polka-dotted', 'green']",0,"322b-2","square",0,29220,1
"651","circle",312,0,5,212,4,0,"square","shape",6.6877,0.5,"task",221,212,"cloud","task","circle",1,221,3,"circle",1,0,"female",212,"cloud",1,0,312,27,"cloud",1,"solid","22a2b",1,"square","['solid', 'striped', 'blue', 'red']",0,"22a2b-2b","square",0,2140,2
"652","circle",122,0,6,223,4,0,"square","shape",6.6877,0.5,"task",122,223,"cloud","task","circle",1,233,3,"circle",1,0,"female",223,"cloud",1,0,233,27,"cloud",1,"striped","22a2b",1,"square","['striped', 'polka-dotted', 'red', 'green']",0,"22a2b-2a","square",0,25430,3
"653",NA,NA,NA,NA,NA,NA,NA,"square",NA,6.6877,NA,NA,NA,NA,NA,NA,"circle",1,NA,3,"circle",NA,NA,NA,NA,"cloud",NA,NA,NA,27,"cloud",NA,NA,NA,NA,NA,NA,NA,NA,"square",NA,NA,NA
"654",NA,NA,NA,NA,NA,NA,NA,"square",NA,6.6877,NA,NA,NA,NA,NA,NA,"circle",1,NA,3,"circle",NA,NA,NA,NA,"cloud",NA,NA,NA,27,"cloud",NA,NA,NA,NA,NA,NA,NA,NA,"square",NA,NA,NA
"655","striped",322,0,11,322,3,0,"polka-dotted","texture",6.6877,0.5,"task",212,322,"solid","task","striped",1,232,3,"striped",2,0,"female",212,"solid",1,1,232,27,"solid",1,"red","321",1,"polka-dotted","['circle', 'square', 'red']",0,"321-3","polka-dotted",0,6611,0
"656","striped",111,0,12,231,3,0,"polka-dotted","texture",6.6877,0.5,"task",111,131,"solid","task","striped",1,131,3,"striped",2,0.5,"female",231,"solid",0.5,1,231,27,"solid",1,"blue","322b",1,"polka-dotted","['cloud', 'circle', 'blue']",0,"322b-2","polka-dotted",1,501,1
"657","striped",113,0,13,122,4,0,"polka-dotted","texture",6.6877,0.5,"task",122,322,"solid","task","striped",1,122,3,"striped",2,0.5,"female",322,"solid",0.5,1,113,27,"solid",1,"cloud","22a2b",1,"polka-dotted","['cloud', 'square', 'red', 'green']",0,"22a2b-2a","polka-dotted",1,9191,2
"658","striped",113,0,14,133,4,0,"polka-dotted","texture",6.6877,0.5,"task",311,113,"solid","task","striped",1,311,3,"striped",2,0.5,"female",133,"solid",0.5,1,133,27,"solid",1,"cloud","22a2b",1,"polka-dotted","['cloud', 'square', 'blue', 'green']",0,"22a2b-2b","polka-dotted",1,21791,3
"659",NA,NA,NA,NA,NA,NA,NA,"polka-dotted",NA,6.6877,NA,NA,NA,NA,NA,NA,"striped",1,NA,3,"striped",NA,NA,NA,NA,"solid",NA,NA,NA,27,"solid",NA,NA,NA,NA,NA,NA,NA,NA,"polka-dotted",NA,NA,NA
"660",NA,NA,NA,NA,NA,NA,NA,"polka-dotted",NA,6.6877,NA,NA,NA,NA,NA,NA,"striped",0.85,NA,3,"striped",NA,NA,NA,NA,"solid",NA,NA,NA,27,"solid",NA,NA,NA,NA,NA,NA,NA,NA,"polka-dotted",NA,NA,NA
"661","red",123,0.5,19,123,3,0,"blue","color",6.6877,1,"task",122,222,"blue","task","blue",0.85,122,2,"green",3,1,"female",222,"red",0,2,123,27,"red",0,"cloud","322b",0,"green","['cloud', 'circle', 'striped']",0,"322b-2","green",1,14201,0
"662","red",131,0.5,20,223,4,0,"blue","color",6.6877,1,"task",221,131,"blue","task","blue",0.85,221,2,"green",3,1,"female",223,"red",0,2,223,27,"red",0,"circle","22a2b",0,"green","['cloud', 'circle', 'striped', 'polka-dotted']",0,"22a2b-2b","green",1,15592,1
"663","red",233,0.5,21,123,5,0,"blue","color",6.6877,1,"task",321,123,"blue","task","blue",0.85,321,2,"green",3,1,"female",123,"red",0,2,233,27,"red",0,"striped","22b1",0,"green","['cloud', 'circle', 'square', 'striped', 'polka-dotted']",0,"22b1-2","green",1,25152,2
"664","red",232,0.5,22,131,4,0.5,"blue","color",6.6877,1,"task",131,232,"blue","task","blue",0.85,131,2,"green",3,0.5,"female",223,"red",0,2,223,27,"red",0,"polka-dotted","22b1",0,"green","['cloud', 'circle', 'striped', 'polka-dotted']",1,"22b1-3","green",1,16662,3
"665",NA,NA,NA,NA,NA,NA,NA,"blue",NA,6.6877,NA,NA,NA,NA,NA,NA,"blue",0.85,NA,2,"green",NA,NA,NA,NA,"red",NA,NA,NA,27,"red",NA,NA,NA,NA,NA,NA,NA,NA,"green",NA,NA,NA
"666",NA,NA,NA,NA,NA,NA,NA,"blue",NA,6.6877,NA,NA,NA,NA,NA,NA,"blue",0.65,NA,2,"green",NA,NA,NA,NA,"red",NA,NA,NA,27,"red",NA,NA,NA,NA,NA,NA,NA,NA,"green",NA,NA,NA
"667","circle",322,0.5,27,221,4,0,"cloud","shape",6.6877,0,"task",221,312,"cloud","task","circle",0.65,221,2,"circle",1,0,"female",312,"cloud",1,3,322,27,"square",1,"striped","22a2b",1,"square","['solid', 'striped', 'blue', 'red']",0,"22a2b-2a","square",0,4230,0
"668","circle",133,0.5,28,231,3,0,"cloud","shape",6.6877,0,"task",231,331,"cloud","task","circle",0.65,331,2,"circle",1,0,"female",231,"cloud",1,3,133,27,"square",1,"polka-dotted","321",1,"square","['polka-dotted', 'blue', 'green']",0,"321-3","square",0,20590,1
"669","circle",123,0.5,29,223,4,0,"cloud","shape",6.6877,0,"task",332,123,"cloud","task","circle",0.65,332,2,"circle",1,0,"female",223,"cloud",1,3,223,27,"square",1,"striped","22a1",1,"square","['striped', 'polka-dotted', 'red', 'green']",0,"22a1-3","square",0,17670,2
"670","circle",333,0.5,30,223,4,0,"cloud","shape",6.6877,0,"task",121,223,"cloud","task","circle",0.65,121,2,"circle",1,0,"female",223,"cloud",1,3,333,27,"square",1,"striped","22b1",1,"square","['striped', 'polka-dotted', 'blue', 'green']",0,"22b1-3","square",0,28340,3
"671",NA,NA,NA,NA,NA,NA,NA,"cloud",NA,6.6877,NA,NA,NA,NA,NA,NA,"circle",0.65,NA,2,"circle",NA,NA,NA,NA,"cloud",NA,NA,NA,27,"square",NA,NA,NA,NA,NA,NA,NA,NA,"square",NA,NA,NA
"672",NA,NA,NA,NA,NA,NA,NA,"cloud",NA,6.6877,NA,NA,NA,NA,NA,NA,"circle",1,NA,2,"circle",NA,NA,NA,NA,"cloud",NA,NA,NA,27,"square",NA,NA,NA,NA,NA,NA,NA,NA,"square",NA,NA,NA
"673","circle",232,0,3,312,4,0.0869565217391304,"circle","shape",4.73123333333333,1,"task",312,122,"cloud","task","square",1,122,3,"square",1,0.826086956521739,"female",312,"cloud",0.0869565217391304,0,232,28,"cloud",0.5,"solid","311",0.1,"square","['solid', 'striped', 'polka-dotted', 'red']",0.1,"311-3","circle",0.95,6370,0
"674","circle",312,0,4,312,4,0.0869565217391304,"circle","shape",4.73123333333333,1,"task",312,113,"cloud","task","square",1,113,3,"square",1,0.826086956521739,"female",133,"cloud",0.0869565217391304,0,133,28,"cloud",0.5,"solid","22a2b",0.1,"square","['solid', 'polka-dotted', 'red', 'green']",0.1,"22a2b-2a","circle",0.95,21880,1
"675","circle",313,0,5,312,3,0.0869565217391304,"circle","shape",4.73123333333333,1,"task",312,113,"cloud","task","square",1,312,3,"square",1,0.826086956521739,"female",113,"cloud",0.0869565217391304,0,313,28,"cloud",0.5,"red","322b",0.1,"square","['solid', 'red', 'green']",0.1,"322b-2","circle",0.95,13040,2
"676","circle",132,0,6,312,5,0.0869565217391304,"circle","shape",4.73123333333333,1,"task",121,312,"cloud","task","square",1,121,3,"square",1,0.826086956521739,"female",312,"cloud",0.0869565217391304,0,132,28,"cloud",0.5,"solid","22b1",0.1,"square","['solid', 'striped', 'polka-dotted', 'blue', 'red']",0.1,"22b1-2","circle",0.95,5130,3
"677",NA,NA,NA,NA,NA,NA,NA,"circle",NA,4.73123333333333,NA,NA,NA,NA,NA,NA,"square",1,NA,3,"square",NA,NA,NA,NA,"cloud",NA,NA,NA,28,"cloud",NA,NA,NA,NA,NA,NA,NA,NA,"circle",NA,NA,NA
"678",NA,NA,NA,NA,NA,NA,NA,"circle",NA,4.73123333333333,NA,NA,NA,NA,NA,NA,"square",1,NA,3,"square",NA,NA,NA,NA,"cloud",NA,NA,NA,28,"cloud",NA,NA,NA,NA,NA,NA,NA,NA,"circle",NA,NA,NA
"679","circle",231,1,11,232,4,0.115384615384615,"circle","shape",4.73123333333333,0,"task",231,232,"cloud","task","circle",1,232,1,"cloud",1,0.115384615384615,"female",133,"cloud",0.769230769230769,1,133,28,"square",0.5,"red","321",1,"square","['polka-dotted', 'blue', 'red', 'green']",0.15,"321-2","square",0.15,21510,0
"680","circle",231,1,12,212,4,0.115384615384615,"circle","shape",4.73123333333333,0,"task",231,212,"cloud","task","circle",1,132,1,"cloud",1,0.115384615384615,"female",212,"cloud",0.769230769230769,1,132,28,"square",0.5,"solid","22b2b",1,"square","['solid', 'polka-dotted', 'blue', 'red']",0.15,"22b2b-2","square",0.15,5070,1
"681","circle",112,1,13,331,4,0.115384615384615,"circle","shape",4.73123333333333,0,"task",111,331,"cloud","task","circle",1,331,1,"cloud",1,0.115384615384615,"female",111,"cloud",0.769230769230769,1,112,28,"square",0.5,"polka-dotted","22a2b",1,"square","['solid', 'polka-dotted', 'blue', 'red']",0.15,"22a2b-2a","square",0.15,1120,2
"682","circle",232,1,14,232,4,0.115384615384615,"circle","shape",4.73123333333333,0,"task",232,223,"cloud","task","circle",1,223,1,"cloud",1,0.115384615384615,"female",133,"cloud",0.769230769230769,1,133,28,"square",0.5,"red","22b2b",1,"square","['striped', 'polka-dotted', 'red', 'green']",0.15,"22b2b-2","square",0.15,22710,3
"683",NA,NA,NA,NA,NA,NA,NA,"circle",NA,4.73123333333333,NA,NA,NA,NA,NA,NA,"circle",1,NA,1,"cloud",NA,NA,NA,NA,"cloud",NA,NA,NA,28,"square",NA,NA,NA,NA,NA,NA,NA,NA,"square",NA,NA,NA
"684",NA,NA,NA,NA,NA,NA,NA,"circle",NA,4.73123333333333,NA,NA,NA,NA,NA,NA,"circle",1,NA,1,"cloud",NA,NA,NA,NA,"cloud",NA,NA,NA,28,"square",NA,NA,NA,NA,NA,NA,NA,NA,"square",NA,NA,NA
"685","red",113,1,19,113,4,0,"green","color",4.73123333333333,0.5,"task",231,232,"blue","task","green",1,232,2,"blue",3,1,"female",231,"red",0,2,113,28,"red",0,"solid","22a1",0,"green","['cloud', 'circle', 'solid', 'polka-dotted']",0,"22a1-3","blue",1,9432,0
"686","red",131,1,20,131,2,0.310344827586207,"green","color",4.73123333333333,0.5,"task",131,132,"blue","task","green",1,132,2,"blue",3,0.689655172413793,"female",133,"red",0,2,133,28,"red",0,"cloud","331",0,"green","['cloud', 'polka-dotted']",0.45,"331-3","blue",1,21350,1
"687","red",123,1,21,123,4,0.310344827586207,"green","color",4.73123333333333,0.5,"task",132,113,"blue","task","green",1,113,2,"blue",3,0.689655172413793,"female",132,"red",0,2,123,28,"red",0,"striped","321",0,"green","['cloud', 'solid', 'striped', 'polka-dotted']",0.45,"321-2","blue",1,14981,2
"688","red",333,1,22,333,3,0.310344827586207,"green","color",4.73123333333333,0.5,"task",311,313,"blue","task","green",1,311,2,"blue",3,0.689655172413793,"female",313,"red",0,2,333,28,"red",0,"polka-dotted","322b",0,"green","['square', 'solid', 'polka-dotted']",0.45,"322b-2","blue",1,27921,3
"689",NA,NA,NA,NA,NA,NA,NA,"green",NA,4.73123333333333,NA,NA,NA,NA,NA,NA,"green",1,NA,2,"blue",NA,NA,NA,NA,"red",NA,NA,NA,28,"red",NA,NA,NA,NA,NA,NA,NA,NA,"blue",NA,NA,NA
"690",NA,NA,NA,NA,NA,NA,NA,"green",NA,4.73123333333333,NA,NA,NA,NA,NA,NA,"green",0.95,NA,2,"blue",NA,NA,NA,NA,"red",NA,NA,NA,28,"red",NA,NA,NA,NA,NA,NA,NA,NA,"blue",NA,NA,NA
"691","circle",312,0,27,312,5,0,"square","shape",4.73123333333333,0.5,"task",231,312,"cloud","task","square",0.95,122,2,"circle",1,1,"female",231,"cloud",0,3,122,28,"cloud",1,"solid","211",0,"square","['solid', 'striped', 'polka-dotted', 'blue', 'red']",0,"211-3","circle",1,2820,0
"692","circle",212,0,28,212,4,0,"square","shape",4.73123333333333,0.5,"task",212,322,"cloud","task","square",0.95,232,2,"circle",1,0.645161290322581,"female",322,"cloud",0.354838709677419,3,232,28,"cloud",1,"solid","321",0.55,"square","['solid', 'striped', 'polka-dotted', 'red']",0,"321-2","circle",1,6610,1
"693","circle",312,0,29,312,4,0,"square","shape",4.73123333333333,0.5,"task",111,312,"cloud","task","square",0.95,111,2,"circle",1,0.645161290322581,"female",332,"cloud",0.354838709677419,3,332,28,"cloud",1,"red","22a2b",0.55,"square","['solid', 'polka-dotted', 'blue', 'red']",0,"22a2b-2a","circle",1,7350,2
"694","circle",113,0,30,113,4,0.261904761904762,"square","shape",4.73123333333333,0.5,"task",211,312,"cloud","task","square",0.95,211,2,"circle",1,0.476190476190476,"female",312,"cloud",0.261904761904762,3,113,28,"cloud",1,"green","311",0.55,"square","['solid', 'blue', 'red', 'green']",0.55,"311-3","circle",1,8720,3
"695",NA,NA,NA,NA,NA,NA,NA,"square",NA,4.73123333333333,NA,NA,NA,NA,NA,NA,"square",0.95,NA,2,"circle",NA,NA,NA,NA,"cloud",NA,NA,NA,28,"cloud",NA,NA,NA,NA,NA,NA,NA,NA,"circle",NA,NA,NA
"696",NA,NA,NA,NA,NA,NA,NA,"square",NA,4.73123333333333,NA,NA,NA,NA,NA,NA,"square",1,NA,2,"circle",NA,NA,NA,NA,"cloud",NA,NA,NA,28,"cloud",NA,NA,NA,NA,NA,NA,NA,NA,"circle",NA,NA,NA
"697","striped",313,0.5,3,313,4,1,"solid","texture",7.88821666666667,0,"task",121,313,"solid","task","striped",1,121,2,"striped",2,0,"male",333,"solid",0,0,333,29,"polka-dotted",1,"green","22a1",0,"polka-dotted","['cloud', 'square', 'blue', 'green']",1,"22a1-3","polka-dotted",0,27931,0
